company_name,contact_name,contact_title,email,phone,website,linkedin_url
[[914 Bathurst GP Inc]],NEEDS_RESEARCH,,info@urbantoronto.ca,416-323-3773,,
[[2749419 Ontario Inc]],,,contact@ari.app,,,
[[Highbury Park Property Ltd]],,,info@realtor.ca,,,
[[Capital 3 Inc]],NEEDS_RESEARCH,,info@capita3.com,,,
[[RFA Verdun GP Inc]],NEEDS_RESEARCH,,info@rfa.ca,647-259-7873,,
[[Brunet Care Investments Ltd]],NEEDS_RESEARCH,,info@canadacompanyregistry.com,613-446-6447,,
[[Hallman Construction Ltd]],NEEDS_RESEARCH,,jim@hallmanconstruction.com,519-744-6353,,
[[Parasuco Jeans Inc]],,,info@parasuco.com,,,
[[771955 Ontario Inc]],,,info@ontarioinc.ca,416-213-7123,,
[[Kirm Realty Co Ltd]],NEEDS_RESEARCH,,info@opengovca.com,,,
[[Fashion House King GP Inc]],Rebecca King,,info@rebeccaking.ca,,,
[[1200094 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Lloydbrook Investments II Inc]],NEEDS_RESEARCH,,info@pitchbook.com,,,
[[Westa Holdings Ltd]],Tetsuma Fujii,,tetsuma.f@ana.co.jp,,,
[[168 Colborne Brantford Ltd]],,,info@ero.ontario.ca,,,
[[Grace Villa Ltd]],,,contactourhome@gracevilla.ca,,,
[[260 King Fitzrovia Inc]],,,info@fitzrovia.ca,416-699-0063,,
[[Wm Pasincky Ltd]],,,info@wm.com,,,
[[3X2 Queenwest Inc]],,,info@urbantoronto.ca,,,
[[Caraco Property Management Ltd]],Carolyn Blommestyn,,support.na@dreame.tech,613-542-8400,,
[[318 RSW Development Inc]],,,info@bigguidetocondos.com,416-510-8181,,
[[Livita Parkway Inc]],,,info@livinglivita.com,,,
[[1000339739 Ontario Ltd]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,1000339739,,
[[1222064 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[The Meeting House Church Family]],NEEDS_RESEARCH,,,,,
[[399 Church Inc]],,,info@topprivateschools.ca,,,
[[2345774 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[329 March Road Inc]],,,info@dnb.com,,,
[[Karanda Properties Ltd]],,,info@datanyze.com,,,
[[Sammy and Sons Ltd]],,,info@sammyandson.com,,,
[[1000922796 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[56YB Corp]],Khan Tran,,info@tradingview.com,416-510-8181,,
[[905 Developments Inc]],NEEDS_RESEARCH,,jonpinhorn.typedesign@gmail.com,,,
[[Quarry Village Inc]],,,info@quarryvillage.com,,,
[[564289 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[The 100 Group Corp]],,,info@zoominfo.com,,,
[[Kitchener-Waterloo Paramount Holdings Ltd]],NEEDS_RESEARCH,,info@condoauthorityontario.ca,,,
[[Bolder Developments Inc]],,,mod-developments-about-group@2x.jpg,,,
[[Oshawa Facility Inc]],,,info@oshawa.ca,289-360-1200,,
[[1485 Riverside Property Ltd]],,,info@mapliv.com,,,
[[862015 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,416-225-1705,,
[[2112836 Ontario Inc]],,,info@ontario.ca,,,
[[Rosebank & Kingston Holdings Inc]],,,info@rosebankindustries.com,,,
[[1000959207 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Centre for Addiction and Mental Health]],,,info@camh.ca,416-535-8501,,
[[Richmond Terrace Ltd]],,,contactourhome@richmondterrace.ca,,,
[[Enzomax Holdings Ltd]],,,info@enzo.com,416-359-1990,,
[[One Equity Corporation]],,,info@oneequity.com,,,
[[2054177 Ontario Inc]],,,contact@ari.app,,,
[[First United Pentecostal Church of Toronto]],NEEDS_RESEARCH,,info@firstchurchtoronto.ca,,,
[[TK York Inc]],NEEDS_RESEARCH,,info@tkhome.ca,,,
[[69 Yonge Portfolio Inc]],,,info@toronto.ca,416-635-7520,,
[[Schlegel Urban Developments Corp]],,,info@rbjschlegel.com,519-571-1873,,
[[Lake Muskoka Lodge Inc]],,,info@muskokawaterfrontretreat.com,,,
[[Global Kingdom Ministries Church Inc]],,,info@gkm.church,416-438-1601,,
[[Wilgilor Ltd]],Charles Bentley,,info@wiggle.com,,,
[[1029941 Ontario Inc]],NEEDS_RESEARCH,,contact@ari.app,,,
[[2174010 Ontario Inc]],,,info@dnb.com,,,
[[11922475 Canada Inc]],Christine Malenfant,,info@canadacompanyregistry.com,866-866-7000,,
[[De Jong Management Inc]],NEEDS_RESEARCH,,info@dejong.com,,,
[[2289469 Ontario Inc]],NEEDS_RESEARCH,,info@canada.ca,905-572-7883,,
[[Two City Hall Place Ltd]],,,info@welland.ca,,,
[[HR Doornekamp Construction Ltd]],,,info@hrdoornekamp.ca,,,
[[Congregation of Sisters of]],NEEDS_RESEARCH,,info@csjcanada.org,,,
[[1065 Valetta Inc]],,,info@theinfusionist.ca,,,
[[Kingsway Entertainment District Inc]],,,info@kingswayentertainmentdistrict.com,,,
[[Glenvale Estates Inc]],,,info@condoreviews.ca,905-881-1026,,
[[Galaxy Boulevard Properties Ltd]],,,info@realtor.ca,,,
[[1286 Bloor St Inc]],,,info@mercerunion.org,416-785-5100,,
[[Dom9 Realty Ltd]],,,info@dom9.com,,,
[[Wah Walker Canada Corp]],,,info@ca.wahl.com,,,
[[Fonthill Gardens Inc]],John Smith,,info@aplaceformom.com,,,
[[Varallo Holdings Ltd]],danny kotsopoulos,,jana.seaman@valoholdings.com,,,
[[Hot Docs]],,,info@hotdocs.ca,416-203-2155,,
[[1000194810 Ontario Inc]],,,contact@ari.app,416-687-6700,,
[[Fieldgate Facility Inc]],,,info@fieldgatehomes.com,289-360-1200,,
[[Summer Keep Properties Ltd]],,,info@local.infobel.ca,,,
[[Blackstar 3000-3015-2017 Queen St Ltd]],,,info@blackstaramps.com,,,
[[Steele Valley Developments Ltd]],corporation of the nidhi punyarthi,,info@north-york.canadianorglist.com,416-763-4333,,
[[Mihalcheon Holdings Ltd c/o Steel-Craft Door Products Ltd]],,,info@dnb.com,,,
"[[Canadian Datacentre Portfolio Venture GP, Inc]]","CIM Group, LLC",,info@canada.ca,,,
[[2433079 Ontario Inc 6854 Second Line W Mississauga]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[Quarre (Two) Inc]],,,info@squareup.com,,,
[[Dunlop Bros (1991) Ltd]],NEEDS_RESEARCH,,info@saugeentimes.com,,,
[[Rotometrics Canada Inc c/o Gowling WLG (Canada) LLP]],,,info@maxcessintl.com,,,
[[Price Waterhouse Ltd. VP: Ira Smith Box]],Ira,,info@pwc.com,,,
[[404 Major Mac West Developments Ltd]],,,info@woodbine.com,416-227-2220,,
[[Waterdown Village Manor Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,855-220-5055,,
[[Nucleus Distribution Inc]],,,info@dnb.com,416-479-8590,,
[[LVH Developments (MC) Inc]],,,info@lvhdevelopments.com,416-635-6663,,
[[Candevco Property (One) Ltd]],,,info@canadacompanyregistry.com,,,
[[Minto Properties Inc Stockton 3600 Lakeshore GP Inc 3600 Lakeshore GP Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Madan Holdings Inc]],Tetsuma Fujii,,tetsuma.f@ana.co.jp,,,
[[5 Wolff Street Inc Attn: R Yazdani]],R Yazdani,,info@apartmenthomeliving.com,,,
[[Skyline Retail Real Estate Holdings Inc]],NEEDS_RESEARCH,,info@skylineretailreit.ca,,,
[[Killam Properties SGP Ltd]],Joe Mac,,info@killamreit.com,,,
[[Deem Management Services Ltd]],,,info@condoreviews.ca,905-881-1026,,
[[The Corporation of the Town of Wasaga Beach]],nidhi punyarthi,,info@thecounty.ca,705-429-3844,,
[[Zancor Homes (Cookstown) Ltd]],,,info@zancorhomes.com,905-738-7010,,
[[The Corporation of the]],nidhi punyarthi,,info@ised-isde.canada.ca,416-742-6299,,
[[Argo Trafalgar II Corp Argo Trafalgar II Limited Partnership]],,,info@urbantoronto.ca,905-336-5545,,
[[2673664 Ontario Ltd Clark McDaniel]],,,info@obrpartner.mgcs.gov.on.ca,519-836-9721,,
[[Killam Properties SGP Ltd Killam Apartment Subsidiary II Limited Partnership]],NEEDS_RESEARCH,,info@killamreit.com,866-453-8900,,
[[The Canada Life Assurance Company The Canada Life Insurance Company of Canada]],NEEDS_RESEARCH,,info@canadalife.com,416-507-2929,,
[[Lonsdale Holdings Inc]],Marc Muzzo,,info@lonsdale.com,,,
[[HBNG (Bluestar) Inc]],,,info@bluestarinc.com,,,
[[Daniels Corp]],,,info@danielshomes.ca,416-598-2129,,
[[Brookvalley Developments (Angus) Ltd]],,,info@angusdevelopments.com,905-738-7010,,
[[388273 Ontario Ltd]],,,info@dnb.com,,,
[[InterRent International Properties Inc]],,,info@irent.com,833-284-7368,,
[[509289 Ontario Ltd 66A Harrison Township Pointe au Baril]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[King Dufferin Developments CR Inc Pres: Nick Cortellucci]],,,info@xo2condos.com,905-738-7010,,
[[Mavis Valley Developments Inc]],,,info@vivedevelopment.ca,905-738-7010,,
[[2154254 Ontario Inc 2815 3rd Ave W Owen Sound]],,,info@ontarioinc.ca,,,
[[HR Doornekamp Construction Ltd ABNA Investments Ltd]],,,info@hrdoornekamp.ca,613-386-3033,,
[[Rock Valley Development Ltd]],,,mary@rockdevelopments.ca,905-738-7010,,
[[Hillbrand Developments Ltd Westbrand Developments Ltd]],,,info@hillenbrand.com,905-738-7010,,
[[Kastda Apartments Inc]],Lisa Shipley,,info@rentzen.ca,,,
[[Avertex Real Estate Operations Inc Attn: Jack Kottelenberg]],NEEDS_RESEARCH,,info@avertex.ca,,,
[[682017 Ontario Ltd ASO: Mario Cortellucci]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Doug Murdoch Enterprises Ltd]],NEEDS_RESEARCH,,info@dnb.com,,,
[[2139446 Ontario Ltd]],,,info@expressionspromoproducts.com,905-738-7010,,
[[1138804 Ontario Inc 160 Old Goulais Bay Rd Sault Ste Marie]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Minto Multi-Residential Income]],NEEDS_RESEARCH,,info@mintoapartmentreit.com,,,
[[Milner Novopharm GP Inc Milner Novopharm Limited Partnership]],,,info@export.novopharm.vn,416-977-0901,,
[[2020207 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Mount View Apartments Ltd]],NEEDS_RESEARCH,,info@mountainview.com,,,
[[CAPREIT Apartments Inc]],NEEDS_RESEARCH,,info@capreit.ca,416-742-6299,,
[[4Q Multi-Residential GP Inc Four Quadrant Multi-Residential Limited Partnership]],NEEDS_RESEARCH,,,,,
[[PIRET (40 Mills Road) Holdings Inc]],,,info@albertacorporations.com,416-479-8590,,
[[Aurora Retail GP Ltd]],NEEDS_RESEARCH,,info@auroraretailgroup.com,,,
[[Jin Hu Holdings Inc Attn: Jin-Pei Hu]],Jin-Pei Hu,,info@dnb.com,,,
[[Valleybrand Developments Ltd Westbrand Developments Pres: Nick Cortellucci]],,,info@ised-isde.canada.ca,905-738-7010,,
[[RSE Contractors Ltd G. Carinci Investments Ltd DGA Contractors Ltd Glenlis Contractors Ltd COB as Keele Plumbing &amp; Heating]],,,info@find-and-update.company-information.service.gov.uk,905-738-0390,,
[[Mavis Valley Developments Inc Pres: Nick Cortellucci]],,,info@dnb.com,905-738-7010,,
[[PIRET (1865 Clements) Holdings Inc]],NEEDS_RESEARCH,,,416-479-8590,,
[[Ontario Cuperior Court of Justice Commercial List Office]],NEEDS_RESEARCH,,info@ontariocourts.ca,,,
[[Verdi Venchiarutti Homes Ltd Attn: Lorne Gelleny]],Lorne Gelleny,,info@venchiaruttibuilders.com,,,
[[Levy Transportation Ltd Attn: John Wilson c/o Quality Distribution Inc]],John Wilson,,info@transportlevy.com,,,
[[Kincardine - Sutton Park Mall Inc]],Alex Johnson,,info@shopping-canada.com,,,
[[Melvin Hartman Enterprises Ltd 39 Kings Landing Private Ottawa]],NEEDS_RESEARCH,,info@local.infobel.ca,,,
[[Ontario Superior Court of Justice - Commercial List]],NEEDS_RESEARCH,,info@ontariocourts.ca,613-726-1376,,
[[2034719 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Weston Retirement Village Ltd]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[2490917 Ontario Inc 2480670 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Xinjiade Canada Inc]],,,info@canadacompanyregistry.com,905-856-9600,,
[[Cambridge Shopping Centres Ltd]],Jules Mikelberg,,support.na@dreame.tech,,,
[[North Valley Developments Ltd]],Nick Cortellucci,,info@allbiz.ca,905-738-7010,,
[[Brookvalley Developments (Angus) Ltd]],,,info@obd.hcraontario.ca,905-738-7010,,
[[Lindwine Developments (Cornell) Ltd]],corporation of the nidhi punyarthi,,info@lindvest.com,416-635-7575,,
[[Tiger Fera Investment Inc]],,,info@opencorporates.com,,,
[[Gratitude Holdings Corp]],,,info@opencorporates.com,,,
[[DSS Title Inc]],,,info@dsstitle.com,,,
[[Dawson Drive (Collingwood) Holdings Inc]],,,info@obd.hcraontario.ca,,,
[[Tanem Properties Ltd]],,,info@dnb.com,,,
"[[1485 Riverside Property Ltd 21 Dundas Sq, 11th Flr Toronto]]",,,info@rew.ca,,,
[[2360 Millrace Court GP Inc 2360 Millrace Court Limited Partnership]],,,info@collierscanada.com,,,
[[Fashion House King GP Inc Fashion House Limited Partnership]],Rebecca King,,info@rebeccaking.ca,416-703-1877,,
[[Rideau Town Centre Gore Road Inc]],,,info@mhgroup.ca,,,
[[Terra Speranza Developments Ltd]],,,info@terrainc.ca,905-738-7010,,
[[Clifton Blake Capital Corp]],,,info@mercerunion.org,416-850-6809,,
[[2794465 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[Tenga Capital Corp c/o Dale &amp; Lessmann LLP]],,,info@tenga-group.com,,,
[[Oak Ridges Seaton Inc 30 Floral Pkwy Concord]],,,info@pickering.ca,,,
[[Lindwide Developments (Cornell) Ltd]],NEEDS_RESEARCH,,info@ward5markham.ca,,,
[[Crestpoint Real Estate (GTB Portfolio) Inc]],,,info@crestpoint.cclgroup.com,416-862-6018,,
[[ECF REIT GP Inc ECF REIT Limited Partnership]],,,info@albertacorporations.com,,,
[[Ontario Superior Court of Justice (Commercial List)]],NEEDS_RESEARCH,,info@ontariocourts.ca,613-726-1376,,
[[Peavey Management Inc PO Box]],,,info@peavey.com,,,
[[1602850 Ontario Ltd 905-695-0800 Cortel Group]],,,info@cortelgroup.com,905-695-0800,,
[[Zancor Group Ltd Pres: Nick Cortellucci]],,,info@zancorhomes.com,,,
[[Brookvalley Developments Inc Pres: Nicola Cortellucci Zancor Homes]],Nick Cortellucci,,info@obd.hcraontario.ca,905-738-8001,,
[[Brookvalley Developments (Hwy 10) Ltd]],,,info@obd.hcraontario.ca,,,
[[Zancor Homes (KC) Ltd]],To be identified,,info@zancorhomes.com,905-738-7010,,
[[Ventura Foods Canada ULC]],Rebecca Walsh,,info@venturafoods.ca,,,
[[2601256 Ontario Inc 2601258 Ontario Inc]],,,contact@ari.app,,,
[[Zancor Homes (Barrie) Ltd Attn: Nick Cortellucci]],Nick Cortellucci,,info@zancorhomes.com,,,
[[1909170 Ontario Ltd]],,,contact@ari.app,,,
[[49 Division Inc]],Andrew Ross,,info@49ers.com,,,
[[Two City Hall Place Ltd Pres: Tim Bermingham]],Tim Bermingham,,info@b2bhint.com,,,
[[NCAP (Planchet) Ltd 416-309-924]],Adam Lazier,,info@b2bhint.com,,,
[[1503893 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[Sunset Hill Developments Ltd]],Frank Thomas,,info@sunsethillsdevelopment.com,905-738-7010,,
[[1570333 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[DCMS GP (Belleville) Inc]],,,info@opencorpdata.com,,,
[[Code PO Box]],NEEDS_RESEARCH,,info@code.visualstudio.com,,,
[[1254536 Ontario Ltd]],,,contact@ari.app,289-719-3101,,
[[2264333 Ontario Inc Palma Casciato-Hulbig Derfek Hulbig]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Wire-Tie Manufacturing Co (1983) Ltd]],NEEDS_RESEARCH,,info@dnb.com,,,
[[Woodstock Retirement Group Ltd]],Tetsuma Fujii,,info@canadacompanyregistry.com,,,
[[Sunningdale Golf &amp; County Club Ltd]],NEEDS_RESEARCH,,info@sunningdalegolf.com,,,
[[Pinewood Homes (Niagara) Ltd]],NEEDS_RESEARCH,,info@pinewoodhomes.ca,,,
[[Skinner &amp; Middlebrook Ltd]],,,info@skinner-middlebrook-ltd.mississaugadirect.ca,,,
[[Elegance Construction Group Inc]],,,info@eleganceconstructioninc.com,,,
[[Valleybrand Developments Ltd]],,,info@obd.hcraontario.ca,905-840-1581,,
[[Oshawa (Conlin) Developments (BT) Inc]],,,info@opencorpdata.com,,,
[[Bunz Properties &amp; Management Ltd]],,,info@b2bhint.com,,,
[[Rolling Meadow Land Development Corp PO Box]],NEEDS_RESEARCH,,info@therollingmeadows.ca,,,
[[1583954 Ontario Ltd 2365522 Ontario Ltd]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[1231354 Ontario Ltd]],,,contact@ari.app,289-719-3101,,
[[New Star Rentals &amp; Equipment Ltd]],NEEDS_RESEARCH,,info@newstarrentals.ca,519-595-7030,,
[[Deem Management Services Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[GS Holdings (Huntsville) Inc]],,,info@dnb.com,,,
[[Anita Properties Inc]],,,info@opencorporates.com,,,
[[Greenidge Realty Inc]],,,info@greenidgerealestate.com,,,
[[Empire Communities (Caterini) Ltd]],NEEDS_RESEARCH,,info@empirehomes.com,905-307-8102,,
"[[1602850 Ontario Ltd 2800 Highway 7 W, Ste 301 Concord]]",,,info@omb.gov.on.ca,416-213-7123,,
[[Brick Lands Inc]],,,info@thebrickland.com,,,
[[Pinevalley Apartments Ltd]],NEEDS_RESEARCH,,info@pine-valley-apartments-rentcafewebsite.securecafenet.com,,,
[[His Majesty the King in right of Ontario as represented by the Minister of Infrastructure]],NEEDS_RESEARCH,,info@canada.ca,416-327-3937,,
[[The Manufactures Life Insurance Co COB as The Nal-Centara Partnership VP: Bruce Avery]],,,info@manulife.ca,,,
[[4Q Multi-Residential GP Inc]],NEEDS_RESEARCH,,info@opencorpdata.com,,,
[[Cibi Casa Fine Foods Inc]],,,support.na@dreame.tech,,,
[[1254536 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,289-719-3101,,
[[Wolverleigh Construction Ltd]],,,shconte@ig.ca,905-669-9714,,
[[PRIET (1000 Thornton Road) Holdings Inc]],,,info@pagesjaunes.ca,416-479-8590,,
[[2035482 Ontario Inc 705 ave des Cedres Casselman]],NEEDS_RESEARCH,,info@dnb.com,,,
[[Brookvalley Developments (Angus) Ltd Pres: Nicola Cortellucci]],,,info@angusdevelopments.com,905-738-7010,,
[[Canadian Property Holdings (Ontario) Inc]],,,info@canadianpropertiesgroup.ca,,,
[[MEL (Woodstock 1) Inc]],NEEDS_RESEARCH,,info@melsfishchips.ca,,,
[[Chawk's Catering Inc]],,,info@chawkscatering.com,,,
[[Silver Services Eldercare]],NEEDS_RESEARCH,,info@silverservices.org,647-849-1500,,
[[Eiram Development Corp Pres: Mario Cortellucci]],Sarah Parish,,info@claringtonconnected.ca,,,
[[Kenmore Homes (Waterloo Region) Inc]],,,info@kenmorehomes.ca,519-747-2834,,
[[270-330 Esna Park GP Inc 270-330 Esna Park Limited Partnership]],,,info@kolt.ca,416-977-0901,,
[[1909170 Ontario Ltd]],,,contact@ari.app,,,
[[Hillside Vista Flats Inc]],NEEDS_RESEARCH,,info@hillsideapartments.com,,,
[[Rimark Apartments Ltd]],NEEDS_RESEARCH,,info@rimark.co,,,
[[Linco Construction Ltd MA Zentil Holdings Ltd VT Nonis Holdings Ltd]],,,info@lincoconstruction.com,905-851-1717,,
[[Torview Properties Inc]],,,josie@collingwoodproperties.com,905-738-7010,,
[[Rona Inc]],,,info@rona.ca,514-599-5900,,
[[MCN (W. Churchill) Inc]],Mario Cortellucci,,info@churchill1795.com,416-213-7123,,
[[Wesley Clover International Corp]],Daniel Island,,info@mgpcapital.com,613-271-6305,,
[[King North Developments CR Inc Pres: Nick Cortellucci]],,,info@kingnorth.com,,,
[[Seldon Investments Ltd]],,,info@opencorporates.com,,,
[[Waterways and Walkways Unlimited Inc ADAM Holdings Ltd Pres: Gaston Bottero c/o]],,,info@docksandlifts.ca,,,
[[Jack Wordsworth Holdings Inc Pres: John Wordsworth]],,,info@albertacorporations.com,,,
[[2443102 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Transmetro Ltd]],NEEDS_RESEARCH,,info@etr.ca,416-742-6299,,
[[Wesley Clover International Corp]],,,info@dnb.com,613-271-6305,,
[[MEL (Woodstock 1) Inc MEL (Woodstock 2) Inc]],NEEDS_RESEARCH,,info@melsfishchips.ca,905-849-1360,,
[[Citycorp Investments Inc Corvinelli Construction Ltd]],,,info@citigroup.com,905-856-1977,,
[[Cars Canada PHA3 GPSPE LLC]],,,info@cars-canada.ca,,,
[[415 Yonge Holdings Ltd 415 Yonge Limited Partnership]],NEEDS_RESEARCH,,info@precondo.ca,,,
[[Van A Engineering &amp; Associates Ltd]],,,info@dnb.com,,,
[[Canadian Property Holdings (Ontario) Inc Bovaird West Holdings Inc]],,,info@canadianpropertiesgroup.ca,905-477-9200,,
[[Brookvalley Angus South Inc Pres: Nicola Cortellucci]],,,questions@cor.ca,,,
[[Peavey Management Inc]],,,info@peaveymart.com,,,
[[Brookvalley Developments (Angus) Ltd ASO: Nicola Cortellucci]],,,info@angusdevelopments.com,905-738-7010,,
[[City of Toronto Toronto Waterfront Revitalization Corp]],alison folosea,,info@obrpartner.mgcs.gov.on.ca,416-392-1246,,
[[PIRET (925 Brock Road) Holdings Inc]],NEEDS_RESEARCH,,info@pureindustrial.ca,416-479-8590,,
[[1254536 Ontario Ltd]],,,info@ontario.ca,289-719-3101,,
[[Mavis Valley Developments Inc Pres: Nick Cortellucci]],,,questions@cor.ca,,,
[[Mayfair Properties Ltd]],NEEDS_RESEARCH,,info@mayfairproperties.ca,,,
[[Weston Retirement Village Ltd]],NEEDS_RESEARCH,,info@dnb.com,,,
[[Hollyburn Properties Ltd]],,,info@hollyburn.com,,,
[[Ontario Superior Court of Justice]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,613-726-1376,,
[[A & M Kanarick (1963) Ltd]],,,info@opencorporates.com,,,
[[1793904 Ontario Onc]],NEEDS_RESEARCH,,info@ontario.ca,416-742-6299,,
[[Brookvalley Development South Inc Pres: Nick Cortellucci]],,,info@bbb.org,905-738-7010,,
[[Jay-M Realty Inc Jay-M Holdings Ltd]],,,corp@realty.com,416-968-6400,,
[[Rock Developments East Windsor Inc]],,,info@rockdevelopments.ca,519-739-3900,,
[[A &amp; L Cabrio Investments Ltd and 12 others]],,,info@ised-isde.canada.ca,416-630-1801,,
[[Beedie ON (Birchmount Road) Property Ltd]],,,james.wagstaff@jll.com,647-598-0268,,
"[[Southdown Builders (Commissioners, London) Limited Partnership]]",,,info@southdownbuilders.com,416-483-1519,,
[[Healthcare Properties Holdings Ltd]],,,info@nwhreit.com,,,
[[KS 5600 & 5705 Cancross Inc]],NEEDS_RESEARCH,,info@kyb.co.jp,416-687-6700,,
[[PIRET (929 Brock Road) Holdings Inc]],,,info@pureindustrial.ca,416-479-8590,,
[[Mattamy (Half Moon Bay) Ltd]],,,info@mattamyhomes.com,613-831-4115,,
[[1254537 Ontario Ltd]],NEEDS_RESEARCH,,contact@ari.app,289-719-3101,,
[[Zancor Homes (Barrie) Ltd]],Nick Cortellucci,,info@zancorhomes.com,,,
[[1294511 Ontario Inc ASO: Zack Meyer 144A Bannockburn Ave Toronto]],,,info@obrpartner.mgcs.gov.on.ca,,,
"[[7102755 Canada Inc 47 Idlewild Bay Winnipeg, MB]]",,,info@ised-isde.canada.ca,,,
[[Rolling Meadows Land Development Corp PO Box]],NEEDS_RESEARCH,,info@therollingmeadows.ca,,,
[[Brooklin Southeadt Developments CR Inc Pres: Nick Cortellucci]],,,info@madisongroup.ca,,,
[[Mike Priestner Real Estate Inc]],,,info@albertacorporations.com,,,
[[RN Properties Inc]],NEEDS_RESEARCH,,info@rn-properties.ca,416-742-6299,,
[[Brooklin Southeast Developments CR Inc Pres: Nick Cortellucci]],,,questions@cor.ca,,,
[[Central Peel Holdings (1982) Ltd]],NEEDS_RESEARCH,,info@dnb.com,,,
[[Goldcorp Canada Ltd]],NEEDS_RESEARCH,,info@canadacompanyregistry.com,,,
[[PIRET (650 Finley Avenue) Holdings Inc]],NEEDS_RESEARCH,,info@pureindustrial.ca,416-479-8590,,
[[Brookvalley Wasaga Inc]],To be identified,,,905-738-7010,,
[[Jon Koopmans Construction Ltd]],NEEDS_RESEARCH,,info@koopmanscontracting.com,,,
[[Valleybrand Developments Ltd Pres: Nick Cortellucci]],,,info@ised-isde.canada.ca,905-738-7010,,
[[Diablo Motor Sport Inc Pres: Zack Meyer]],,,info@diablosport.to,,,
[[Nokia Canada Inc]],,,info@nokia.com,,,
[[North Valley Developments Ltd]],Nick Cortellucci,,1@3x.png,905-738-7010,,
[[First Source Financial Management Inc]],NEEDS_RESEARCH,,info@firstsourcemortgage.ca,416-221-2238,,
